publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p929498,,2016-12-09T21:56:48.894Z,2016-12-09T21:59:14.167Z,175.6111944,-38.9777944,2.366803404,95.9375,M,,NonLinLoc,,automatic,nz3drx,32,32,15,0.2090041184,57.45824892,1.528174884,0
2016p929480,,2016-12-09T21:47:22.556Z,2016-12-09T21:49:21.300Z,174.2517956,-41.6772467,2.076993878,12.96875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.07905307055,119.7718051,0.5088695447,0
2016p929463,,2016-12-09T21:38:28.831Z,2016-12-09T21:41:15.958Z,176.106008,-39.31296891,2.867600323,5.9375,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.4204007614,254.2792826,2.168025532,0
2016p929462,earthquake,2016-12-09T21:37:38.310Z,2016-12-20T21:42:46.455Z,174.2173309,-41.94478607,4.040764944,7.773237228,M,,LOCSAT,confirmed,manual,iasp91,37,28,22,0.1956390887,155.6394119,0.7773613892,0
2016p929447,earthquake,2016-12-09T21:29:31.788Z,2016-12-20T21:34:52.384Z,172.8981628,-42.72225952,4.082929414,11.86747932,M,,LOCSAT,confirmed,manual,iasp91,34,28,22,0.2647715807,100.4217262,0.6082354434,0
2016p929441,,2016-12-09T21:26:16.821Z,2016-12-09T21:28:34.075Z,173.7503546,-42.11972551,2.424473253,10.15625,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.3360100522,151.7620188,1.11450365,0
2016p929437,,2016-12-09T21:24:09.728Z,2016-12-09T21:26:04.677Z,171.849707,-43.5664993,1.495543594,8.984375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.207631475,101.1850128,0.5238646202,0
2016p929429,,2016-12-09T21:20:01.455Z,2016-12-09T21:22:44.239Z,173.5373253,-42.20696323,2.801182919,24.21875,M,,NonLinLoc,,automatic,nz3drx,28,28,14,0.2089957745,116.2864578,0.8745398217,0
2016p929421,,2016-12-09T21:15:40.369Z,2016-12-09T21:17:41.573Z,173.5599916,-42.22097399,2.556961935,25.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,9,0.1957082045,121.9815895,0.5537951008,0
2016p929371,,2016-12-09T20:49:11.307Z,2016-12-09T20:51:51.676Z,173.9477881,-42.37242203,2.721324387,29.84375,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.3053458827,155.0162806,0.8326867145,0
2016p929364,,2016-12-09T20:45:34.326Z,2016-12-09T20:49:09.286Z,173.4703887,-42.54379141,2.967141804,19.0625,M,,NonLinLoc,,automatic,nz3drx,31,31,15,0.1376998804,140.3887246,1.232371827,0
2016p929361,,2016-12-09T20:43:56.654Z,2016-12-09T20:46:34.288Z,174.1737455,-41.72416993,2.625084816,12.734375,M,,NonLinLoc,,automatic,nz3drx,29,29,18,0.03979363683,82.5716458,0.8083078664,0
2016p929346,,2016-12-09T20:35:43.774Z,2016-12-09T20:38:01.652Z,167.418691,-45.63660166,2.921229443,5.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.2612489421,102.4687128,0.4294646434,0
2016p929345,,2016-12-09T20:35:20.694Z,2016-12-09T20:37:58.142Z,175.8650751,-40.3217552,2.397638436,27.265625,M,,NonLinLoc,,automatic,nz3drx,40,40,24,0.1046809518,36.91064024,0.5189560806,0
2016p929314,,2016-12-09T20:18:47.723Z,2016-12-09T20:21:15.188Z,174.173436,-41.76753738,2.246792023,8.515625,M,,NonLinLoc,,automatic,nz3drx,16,16,8,0.03482537616,154.2083348,0.5216114361,0
2016p929296,,2016-12-09T20:09:11.745Z,2016-12-09T20:12:28.462Z,170.8388375,-43.31541739,3.54867301,9.921875,M,,NonLinLoc,,automatic,nz3drx,42,42,21,0.252560745,71.49058356,1.124399465,0
2016p929293,,2016-12-09T20:07:36.787Z,2016-12-09T20:09:42.704Z,175.4374667,-39.97629048,2.441477551,115.625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.624041934,130.4298728,1.341782255,0
2016p929290,,2016-12-09T20:05:56.702Z,2016-12-09T21:38:27.306Z,173.6407446,-42.18327675,2.417660483,24.21875,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.245040723,150.4521387,0.4858364591,0
2016p929286,,2016-12-09T20:04:04.199Z,2016-12-09T20:07:28.724Z,173.6637338,-42.50934546,2.771052923,24.6875,M,,NonLinLoc,,automatic,nz3drx,29,29,8,0.1305861623,161.7266938,1.25765449,0
2016p929274,,2016-12-09T19:57:36.270Z,2016-12-09T20:00:11.217Z,173.7297016,-42.36942215,2.702765421,18.59375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.1486440368,161.2010736,1.114277179,0
2016p929266,,2016-12-09T19:52:59.720Z,2016-12-09T19:54:59.212Z,173.6835995,-42.1878632,2.309861886,25.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.2526104637,154.5144841,0.7803645317,0
2016p929263,,2016-12-09T19:51:43.947Z,2016-12-09T19:53:51.915Z,173.5090068,-42.18944978,2.665367523,20.46875,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.2274573682,127.2499093,0.5241441376,0
2016p929229,,2016-12-09T19:33:37.750Z,2016-12-09T19:35:59.596Z,173.9445494,-42.27221824,2.744825712,22.34375,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.3335127176,156.9869107,0.7381452276,0
2016p929205,,2016-12-09T19:20:41.904Z,2016-12-09T19:23:39.881Z,175.1893453,-39.11832669,3.176777078,184.0625,M,,NonLinLoc,,automatic,nz3drx,98,98,48,0.1994431236,69.12740092,1.674562595,0
2016p929201,,2016-12-09T19:18:26.432Z,2016-12-09T19:22:20.602Z,172.3658388,-41.72365907,2.779981121,77.1875,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.4044123375,100.5779964,1.249152945,0
2016p929197,,2016-12-09T19:16:24.132Z,2016-12-09T21:30:18.341Z,176.198473,-38.01223584,3.097863215,21.875,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.6378623413,233.8203386,2.151122586,0
2016p929150,,2016-12-09T18:51:10.038Z,2016-12-09T18:53:26.702Z,173.6286148,-42.18125446,2.004741485,22.8125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.2443184116,169.1179271,0.4212469786,0
2016p929143,,2016-12-09T18:47:26.828Z,2016-12-09T18:49:38.631Z,174.1142068,-41.70907541,2.069855641,15.078125,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.08481002307,92.15227761,0.556672633,0
2016p929125,,2016-12-09T18:38:30.657Z,2016-12-09T18:40:58.533Z,178.390656,-37.57707495,2.337883988,37.8125,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.2420357085,247.1013975,1.283539431,0
2016p929088,,2016-12-09T18:18:10.002Z,2016-12-09T18:20:14.253Z,173.5220367,-42.26325768,2.318173383,15.78125,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.153151061,130.6242053,0.5796961537,0
2016p929082,,2016-12-09T18:15:25.470Z,2016-12-09T18:18:51.236Z,174.1359137,-42.44962645,2.297106895,39.6875,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.441427651,193.4832907,0.9004708796,0
2016p929073,,2016-12-09T18:10:36.615Z,2016-12-09T18:13:02.182Z,174.3071459,-41.67887234,2.239805663,15.78125,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.1006828256,135.0577099,0.6416050372,0
2016p929069,,2016-12-09T18:08:02.113Z,2016-12-09T18:10:10.116Z,174.3046835,-41.67462945,2.233804791,18.828125,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.1025524273,134.5616796,0.688259324,0
2016p929053,,2016-12-09T17:59:59.099Z,2016-12-09T18:01:53.332Z,174.0238344,-41.91747996,2.117666575,16.71875,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.2202098949,170.531297,0.6855741772,0
2016p929022,,2016-12-09T17:43:04.793Z,2016-12-09T17:44:49.193Z,174.3199357,-41.67591153,1.837376675,18.59375,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.1096238331,136.9828789,0.6148802236,0
2016p929013,,2016-12-09T17:38:29.682Z,2016-12-09T17:40:55.735Z,174.330056,-41.71207528,2.458485947,8.984375,M,,NonLinLoc,,automatic,nz3drx,30,30,15,0.0953347415,139.1113271,1.020489709,0
2016p928994,,2016-12-09T17:28:10.900Z,2016-12-09T17:29:27.340Z,172.5207061,-43.60566844,1.902468538,8.984375,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.1407153091,97.73368407,0.4169357952,0
2016p928989,,2016-12-09T17:25:29.465Z,2016-12-09T17:26:56.437Z,174.2192998,-41.708824,1.697794104,5.234375,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.04211388773,139.0615592,0.2513630212,0
2016p928982,,2016-12-09T17:21:56.368Z,2016-12-09T17:23:46.927Z,174.3551958,-41.64608558,2.207393206,12.265625,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.1496034339,134.9685097,0.6271927466,0
2016p928980,,2016-12-09T17:20:53.874Z,2016-12-09T17:22:55.237Z,174.3585054,-41.45517494,1.892060523,20.9375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.249910361,183.0278936,0.5717760641,0
2016p928962,,2016-12-09T17:11:22.584Z,2016-12-09T17:14:29.292Z,173.6820826,-42.6300235,3.437321839,50.9375,M,,NonLinLoc,,automatic,nz3drx,63,63,41,0.237868381,151.8427316,2.343531064,0
2016p928947,,2016-12-09T17:03:20.959Z,2016-12-09T17:05:39.291Z,173.0271686,-42.57267332,2.581112554,18.59375,M,,NonLinLoc,,automatic,nz3drx,23,23,13,0.3946889957,111.3545423,0.6116828947,0
2016p928931,,2016-12-09T16:54:52.513Z,2016-12-09T16:56:57.180Z,173.7288173,-42.17750037,2.258015787,22.8125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.2776081122,163.7425168,0.4157695609,0
2016p928925,,2016-12-09T16:51:15.192Z,2016-12-09T16:53:45.594Z,173.3468979,-42.49515039,2.394686306,6.40625,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1626650761,141.7567569,0.9374629996,0
2016p928883,,2016-12-09T16:29:25.790Z,2016-12-09T16:32:12.855Z,174.1753278,-41.65164411,2.115503047,16.71875,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.2334875427,127.843721,0.6164485039,0
2016p928875,,2016-12-09T16:24:48.829Z,2016-12-09T16:27:14.775Z,173.9009895,-42.07072691,2.340111772,21.40625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.354372155,154.5896607,0.5056316924,0
2016p928873,,2016-12-09T16:23:50.615Z,2016-12-09T16:26:06.837Z,173.6827192,-41.95755706,2.206044938,20.46875,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.2817805191,130.9280303,0.7419617905,0
2016p928867,,2016-12-09T16:20:24.989Z,2016-12-09T20:58:59.646Z,174.1324591,-41.69042511,2.118349074,20.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,10,0.08505945491,76.56635314,0.5233648853,0
2016p928862,,2016-12-09T16:18:11.266Z,2016-12-09T16:20:06.173Z,174.3670625,-41.60723196,1.932140077,16.71875,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.1847554084,130.7905099,0.3143306878,0
2016p928848,,2016-12-09T16:10:35.697Z,2016-12-09T16:13:43.598Z,174.3160508,-41.74419446,2.506300057,14.375,M,,NonLinLoc,,automatic,nz3drx,35,35,15,0.07649647359,141.8269693,1.112086524,0
2016p928829,,2016-12-09T16:00:06.501Z,2016-12-09T16:01:43.171Z,174.1413113,-41.6931876,1.650273981,11.328125,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.07851094041,75.06302597,0.3320660641,0
2016p928819,earthquake,2016-12-09T15:54:59.807Z,2016-12-09T21:47:06.676Z,175.3777625,-39.15617193,1.698780322,10.0390625,M,,NonLinLoc,confirmed,manual,nz3drx,36,28,18,0.09692258059,65.68718374,0.436072762,0
2016p928797,,2016-12-09T15:43:21.513Z,2016-12-09T15:46:54.278Z,174.7161852,-42.3263562,3.075207531,34.0625,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.6804750339,185.3141393,2.216979611,0
2016p928781,,2016-12-09T15:34:44.656Z,2016-12-09T16:05:38.846Z,174.1201834,-41.89527389,2.575292722,19.0625,M,,NonLinLoc,,automatic,nz3drx,35,35,19,0.1614237636,147.8262663,1.172331187,0
2016p928764,,2016-12-09T15:25:55.051Z,2016-12-09T15:28:11.503Z,173.3955781,-42.58000825,2.510054557,20.46875,M,,NonLinLoc,,automatic,nz3drx,23,23,10,0.1955955318,151.5354021,0.9264461393,0
2016p928757,,2016-12-09T15:22:11.895Z,2016-12-09T15:24:34.927Z,173.7012452,-41.95809894,2.0664287,14.84375,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.2753653756,133.458092,1.060524705,0
2016p928734,,2016-12-09T15:09:43.450Z,2016-12-09T15:11:57.793Z,174.0391488,-42.34671326,2.177182991,30.3125,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.3764464624,186.8986209,1.038583011,0
2016p928701,,2016-12-09T14:52:20.363Z,2016-12-09T14:54:47.551Z,173.7534484,-42.41683417,2.149913321,23.28125,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.1582839446,164.0232664,0.9360338509,0
2016p928698,,2016-12-09T14:50:18.912Z,2016-12-09T14:52:01.525Z,174.2000979,-41.71326521,1.591342908,11.328125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.03870132064,104.5468459,0.322670033,0
2016p928690,,2016-12-09T14:46:29.201Z,2016-12-09T14:48:07.776Z,174.1654185,-41.69723217,1.999868901,12.265625,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.06417856702,66.90375166,0.3868979454,0
2016p928685,,2016-12-09T14:43:45.499Z,2016-12-09T14:45:53.449Z,176.7062604,-38.08128402,2.353462575,134.375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.3587892695,137.7425089,1.582290179,0
2016p928679,,2016-12-09T14:40:14.583Z,2016-12-09T14:42:36.142Z,173.5890765,-42.54556229,2.571431146,12.03125,M,,NonLinLoc,,automatic,nz3drx,23,23,10,0.134463191,160.3459961,1.716701938,0
2016p928651,,2016-12-09T14:25:33.249Z,2016-12-09T14:27:29.275Z,174.1887844,-41.70625983,1.716563005,7.578125,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.04801255421,109.4866766,0.2224396014,0
2016p928617,,2016-12-09T14:07:25.894Z,2016-12-09T14:09:44.219Z,173.6523608,-42.03176161,2.466476387,25.625,M,,NonLinLoc,,automatic,nz3drx,30,30,12,0.3576998166,134.6567858,0.7696827793,0
2016p928609,,2016-12-09T14:03:23.983Z,2016-12-09T14:05:34.555Z,173.966127,-41.8490518,2.047923763,19.53125,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.1478607096,147.4399608,0.6056351867,0
2016p928602,,2016-12-09T13:59:28.662Z,2016-12-09T14:01:45.978Z,176.7984596,-38.53409763,1.426539203,80.9375,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.06036880104,114.7931574,0.6646818892,0
2016p928576,,2016-12-09T13:45:27.028Z,2016-12-09T13:47:43.626Z,173.7404827,-42.41979498,1.660375932,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.14873417,163.4996049,0.9167993412,0
2016p928554,,2016-12-09T13:33:53.523Z,2016-12-09T13:37:22.475Z,173.8037351,-42.41495712,3.090035797,32.65625,M,,NonLinLoc,,automatic,nz3drx,53,53,30,0.1954195219,150.4630551,1.036979427,0
2016p928552,,2016-12-09T13:33:02.510Z,2016-12-09T13:35:19.706Z,174.0386441,-41.7794337,2.2079633,32.1875,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.1342549854,132.9652759,0.7728294845,0
2016p928515,,2016-12-09T13:12:50.180Z,2016-12-09T13:15:29.143Z,173.856148,-41.99933794,2.435349195,19.53125,M,,NonLinLoc,,automatic,nz3drx,17,17,9,0.2832319525,157.2200556,0.5103497045,0
2016p928502,,2016-12-09T13:06:20.935Z,2016-12-09T13:08:25.083Z,173.6847325,-42.06274394,1.972237068,17.1875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.3700409712,140.6650763,0.7391883789,0
2016p928500,,2016-12-09T13:04:51.290Z,2016-12-09T13:06:58.066Z,172.863821,-42.6480678,2.398600332,11.09375,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.3431414712,93.48369817,0.4190158966,0
2016p928490,,2016-12-09T12:59:46.202Z,2016-12-09T13:02:33.273Z,173.6521063,-41.9549929,2.385768826,19.0625,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.2921239777,118.4098814,1.147254043,0
2016p928467,,2016-12-09T12:47:31.963Z,2016-12-09T12:49:40.814Z,174.0714505,-41.80792449,1.550582659,10.859375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.121371778,151.5089651,0.4079473055,0
2016p928461,,2016-12-09T12:44:23.806Z,2016-12-09T12:46:32.110Z,174.0693759,-41.80119005,1.739788079,10.859375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1196711552,147.9492028,0.3710391963,0
2016p928447,,2016-12-09T12:36:45.418Z,2016-12-09T12:38:54.898Z,174.1019912,-41.76961275,1.769502193,10.15625,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.08589702311,135.9782761,0.6148720957,0
2016p928435,,2016-12-09T12:30:39.484Z,2016-12-09T12:34:00.916Z,171.8158421,-42.61772249,2.732440391,12.96875,M,,NonLinLoc,,automatic,nz3drx,32,32,16,0.2918421135,110.080909,1.046308793,0
2016p928431,,2016-12-09T12:28:11.614Z,2016-12-09T12:29:56.073Z,174.3608538,-41.73383163,1.857482002,10.15625,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.1110929946,184.9064483,0.5144515031,0
2016p928416,,2016-12-09T12:20:07.163Z,2016-12-09T13:07:04.646Z,173.8135716,-42.43192869,3.583467202,33.59375,M,,NonLinLoc,,automatic,nz3drx,76,76,48,0.2031400787,149.4322346,1.474520631,0
2016p928410,,2016-12-09T12:17:05.478Z,2016-12-09T12:20:25.390Z,172.9677052,-42.26047014,2.573873272,17.65625,M,,NonLinLoc,,automatic,nz3drx,18,18,3,0.4494979431,67.0589434,0.6821260083,0
2016p928400,,2016-12-09T12:11:32.344Z,2016-12-09T12:13:23.321Z,174.0314233,-41.86764901,1.526654834,15.78125,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1805604835,164.3800843,0.3448262758,0
2016p928397,,2016-12-09T12:10:16.497Z,2016-12-09T12:12:24.711Z,178.3796157,-37.57006957,2.063544813,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.05831098409,260.8879464,0.5438078178,0
2016p928393,,2016-12-09T12:08:18.995Z,2016-12-09T12:10:13.059Z,174.2813256,-41.72816141,2.186464034,14.84375,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.05534870589,141.2120874,0.5181453911,0
2016p928390,,2016-12-09T12:06:30.158Z,2016-12-09T12:09:58.247Z,173.6548509,-42.29048591,2.714544119,24.21875,M,,NonLinLoc,,automatic,nz3drx,35,35,16,0.152401155,138.0049999,0.8429455797,0
2016p928376,,2016-12-09T11:59:04.488Z,2016-12-09T12:01:06.180Z,173.596815,-42.06852032,2.140602821,14.84375,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.350327591,131.8844922,0.7709512802,0
2016p928373,,2016-12-09T11:57:19.081Z,2016-12-09T12:00:01.113Z,174.1497906,-41.69844163,2.234651445,15.078125,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.07040838469,74.78655647,0.7361287591,0
2016p928365,,2016-12-09T11:53:10.169Z,2016-12-09T11:55:04.071Z,174.0824228,-41.98092503,1.685942009,17.1875,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.2513822808,182.2965481,1.080758155,0
2016p928351,,2016-12-09T11:45:41.323Z,2016-12-09T11:47:06.322Z,174.8509221,-41.27788394,1.9296514,25.15625,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.06296578368,86.40104324,1.633901047,0
2016p928347,earthquake,2016-12-09T11:43:34.128Z,2016-12-12T05:54:05.853Z,176.227011,-38.35630053,1.685335934,6.46484375,M,,NonLinLoc,confirmed,manual,nz3drx,19,11,9,0.04764708437,79.6250054,0.3283983573,0
2016p928336,,2016-12-09T11:37:26.240Z,2016-12-09T11:39:46.167Z,173.3533467,-42.53205434,2.454623103,5.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.1799292325,202.6265428,0.6444517977,0
2016p928323,,2016-12-09T11:30:41.977Z,2016-12-09T11:33:14.509Z,173.7511107,-42.27326294,2.510213373,26.09375,M,,NonLinLoc,,automatic,nz3drx,28,28,13,0.2127773812,143.0494727,0.877662022,0
2016p928314,,2016-12-09T11:26:12.210Z,2016-12-09T11:28:21.882Z,174.2700005,-41.72115603,1.600643146,14.84375,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.05151617874,139.8538313,0.3170544933,0
2016p928300,,2016-12-09T11:18:34.480Z,2016-12-09T11:20:44.303Z,174.8040972,-40.51261574,1.726164825,25.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.3574274781,143.7897876,0.5073401586,0
2016p928288,,2016-12-09T11:11:55.328Z,2016-12-09T11:13:56.712Z,174.090313,-41.80597482,1.63766831,12.03125,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1081457817,154.8574617,0.6394865531,0
2016p928282,,2016-12-09T11:08:40.731Z,2016-12-09T11:10:42.674Z,173.7496075,-41.96618809,1.881674967,15.78125,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.2675497501,150.143249,0.3826565941,0
2016p928244,,2016-12-09T10:48:44.876Z,2016-12-09T10:50:43.146Z,173.7496075,-41.96618809,1.886986486,17.65625,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.2675497501,150.143249,0.5097401235,0
2016p928220,,2016-12-09T10:35:53.523Z,2016-12-09T10:37:14.245Z,176.9284539,-39.91035639,1.533002604,10.390625,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1197448088,174.4869856,0.3918391124,0
2016p928204,,2016-12-09T10:27:32.067Z,2016-12-09T10:29:37.672Z,174.2819313,-41.68230242,1.724462843,8.515625,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.08572089599,135.7647883,0.4737797415,0
2016p928200,,2016-12-09T10:25:19.003Z,2016-12-09T10:28:47.143Z,173.4944348,-42.16399242,2.075323713,24.6875,M,,NonLinLoc,,automatic,nz3drx,19,19,5,0.5316452,152.4394721,0.8084548383,0
2016p928195,,2016-12-09T10:22:45.395Z,2016-12-09T10:25:07.072Z,173.8069689,-42.27488858,2.36658802,29.84375,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.2440456592,143.7815619,0.7189880568,0
2016p928149,,2016-12-09T09:58:15.753Z,2016-12-09T10:00:30.963Z,174.0669181,-41.87869896,2.420681385,19.53125,M,,NonLinLoc,,automatic,nz3drx,16,16,10,0.169600922,171.7041939,0.412521299,0
2016p928146,,2016-12-09T09:57:02.855Z,2016-12-09T10:09:25.837Z,174.1454686,-41.70665648,2.562306524,14.140625,M,,NonLinLoc,,automatic,nz3drx,39,39,23,0.067026386,81.73561512,1.122340921,0
2016p928138,,2016-12-09T09:52:04.516Z,2016-12-09T09:53:30.166Z,174.3698016,-41.63066703,1.442599842,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1683890536,178.946122,0.2827730827,0
2016p928119,,2016-12-09T09:42:02.104Z,2016-12-09T09:44:06.718Z,173.7323887,-42.07581618,1.967249776,20.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.3699981302,155.1056934,0.8136939821,0
2016p928103,,2016-12-09T09:33:51.192Z,2016-12-09T09:36:07.818Z,173.0803462,-41.66452101,1.844142231,7.8125,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1644855078,60.77713967,1.61035277,0
2016p928099,,2016-12-09T09:31:27.703Z,2016-12-09T09:33:09.347Z,174.1109603,-41.6280638,1.647919474,5.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.1974460537,122.5794787,1.010107478,0
2016p928086,,2016-12-09T09:24:24.480Z,2016-12-09T09:26:25.268Z,173.384229,-42.53461851,2.253747531,26.5625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.1650411676,160.3821925,0.694095466,0
2016p928078,,2016-12-09T09:20:13.508Z,2016-12-09T09:22:25.589Z,174.2668021,-41.65933661,1.536649388,28.4375,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1000141758,156.0828538,0.8075925439,0
2016p928059,,2016-12-09T09:10:11.199Z,2016-12-09T09:12:54.255Z,173.7248124,-42.00551097,2.977178185,14.84375,M,,NonLinLoc,,automatic,nz3drx,54,54,30,0.3110046353,126.8112408,1.660545667,0
2016p928053,,2016-12-09T09:06:56.045Z,2016-12-09T09:09:27.068Z,173.5247077,-42.44023017,2.545656559,19.53125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.02648286766,149.2624873,0.9786298574,0
2016p928052,,2016-12-09T09:06:05.996Z,2016-12-09T09:08:37.123Z,178.1734315,-37.27050291,2.473155444,11.5625,M,,NonLinLoc,,automatic,nz3drx,22,22,13,0.3066289059,238.0076047,0.931028324,0
2016p928051,,2016-12-09T09:05:45.726Z,2016-12-09T09:08:08.172Z,175.2370836,-41.23592979,1.915177017,19.53125,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.1786319721,53.33928206,0.7355150927,0
2016p928048,,2016-12-09T09:04:03.239Z,2016-12-09T09:05:38.967Z,176.6437164,-39.6292948,1.523284645,43.4375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1913417475,161.0908469,0.6663903616,0
2016p928046,,2016-12-09T09:03:15.762Z,2016-12-09T09:04:34.214Z,175.2332579,-41.24165309,1.633821037,22.109375,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.1806797432,84.17939606,0.1784907172,0
2016p928016,,2016-12-09T08:47:10.962Z,2016-12-09T08:48:58.074Z,176.7241868,-40.26749407,1.526367754,13.671875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.06806684633,196.4218062,0.200008019,0
2016p927980,earthquake,2016-12-09T08:28:05.404Z,2016-12-12T05:48:25.295Z,175.2164086,-39.32176769,1.146521066,14.609375,M,,NonLinLoc,confirmed,manual,nz3drx,19,18,8,0.1056094292,172.1029606,0.4260345571,0
2016p927976,,2016-12-09T08:25:42.225Z,2016-12-09T08:27:37.476Z,174.2559749,-41.69071558,1.595425756,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.06806271971,161.4576321,0.3141503843,0
2016p927964,,2016-12-09T08:19:44.112Z,2016-12-09T08:22:02.202Z,175.1857987,-38.78135327,2.240966188,66.875,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.3666098035,134.9178621,0.8363765854,0
2016p927957,,2016-12-09T08:15:35.424Z,2016-12-09T08:18:46.373Z,174.2466178,-41.71212837,3.258727268,34.0625,M,,NonLinLoc,,automatic,nz3drx,61,61,38,0.04589783205,124.3812338,1.338516415,0
2016p927955,,2016-12-09T08:14:29.728Z,2016-12-09T08:16:59.992Z,173.7286421,-42.13911601,2.905215637,29.84375,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.3112835135,182.3903994,0.8997111144,0
